,city,company,country,date,description,expired,indeedApply,jobkey,jobtitle,latitude,longitude,origin,snippet,source,sponsored,state
35,Los Gatos,Netflix,US,"Wed, 16 Mar 2016 05:03:48 GMT","Netflix is revolutionizing entertainment. We deliver over a billion hours of streaming per month of movies and TV shows to more than 60 million members globally. Our data-driven culture allows us to continuously innovate and provide the best experience for our members. We are at the forefront of using advanced mathematical models and algorithms on big data to personalize the experience that every member has, and our scientists and engineers are constantly looking for new ways to improve the state of the art. Netflix data science is a unique combination of big data, algorithms, and entertainment: where else do you get to work on big data and win fourteen Emmys (four for technical achievement) and a Golden Globe Award!   The Science and Algorithms team at Netflix is a talented group of researchers from various disciplines, who work on interesting problems from different parts of the company. This position is in the Streaming Science and Algorithms team that is actively working on ways to improve the streaming Quality of Experience (QoE) for our members using algorithms applied to big data. Problems we tackle are diverse and range from optimizing the streaming algorithms to working with the digital supply chain that goes all the way to the studios in Hollywood! The streaming QoE space is still nascent and as part of our team, you will have the opportunity to do groundbreaking applied research that will shape the industry. Check out the following posts to learn more about our approach and some of the problems we're working on:   Optimizing the Netflix Streaming Experience with Data Science   Turning Data into a Better Viewing Experience   Optimizing Content Quality Control at Netflix with Predictive Modeling   We are in need of a creative thinker with deep expertise in designing scalable algorithms using mathematical techniques. You will work with amazing colleagues, brainstorm new ideas, and develop algorithms to solve challenging problems that have a substantial impact on the product, business, and millions of our members around the globe.   Qualifications   PhD in Computer Science, Machine Learning, Operations Research, Engineering, Statistics, Mathematics or related field. 4+ years relevant experience with a proven track record of leveraging analytics and large amounts of data to drive significant business impact. Expertise in machine learning, Natural Language Processing (NLP), predictive analytics, statistical modeling, and/or data mining algorithms. Must have knowledge/experience in some or all of the following: Multivariate Regression, Logistic Regression, Support Vector Machines, Bagging, Boosting, Decision Trees, Lifetime Analysis, Clustering, Mathematical Optimization, and Stochastic Processes. Strong algorithmic thinking and independent research ability. Passion for learning and innovating new methodologies at the intersection of applied math/statistics/computer science. Proficient at translating unstructured business problems into an abstract mathematical framework. Ability to make intelligent approximations of mathematical models in order to make them practical and scalable. Exceptional interpersonal and communication skills, including the ability to describe the logic and implications of a complex model to all types of business partners. High-energy self-starter with a passion for your work, attention to detail, and a positive attitude.   Technical Skills   Proficiency in at least one statistical analysis tool such as R, SAS, and/or Weka. Above average capabilities with SQL.- Experience with distributed databases and query languages like Hive/Pig and/or general map reduce computing is a plus. Knowledge of common data structures and ability to write efficient code in at least one language is a plus (preferably Java, Python, or Perl).",false,false,f6e7ecdc7a0ae6b1,Senior Data Scientist - Streaming Science & Algorithms,37.225273,-121.97253,san+jose%2C+ca,"Expertise in machine learning, Natural Language Processing (NLP), predictive analytics, statistical modeling, and/or data mining algorithms....",Netflix,false,CA
36,Sunnyvale,GoDaddy,US,"Sat, 05 Mar 2016 12:02:05 GMT","GoDaddy’s (NYSE: GDDY) mission is to radically shift the global economy toward small businesses by empowering people to easily start, confidently grow and successfully run their own ventures. With over 13 million customers worldwide and more than 61 million domain names under management, GoDaddy gives small business owners the tools to name their idea, build a beautiful online presence, attract customers and manage their business.   Our Domain Search and Recommendation team is looking for great scientists and engineers to join us in building and improving Domain Search at GoDaddy. Domain Search is one of the key strategic pillars of GoDaddy, with an important contribution to the company’s revenue, customer growth and innovation. As a data scientist, you would play a major role in improving the metrics of the search page across the 42 markets we support worldwide, and the add-on products and advertising we offer when the user searches for a domain.   Responsibilities:  Work with the latest open source technologies that allow you to analyze and process data at scale. Be self-driven, understand the data we have, and provide data driven insights to all of our challenges. Use your skills in NLP to improve our understanding of user queries across the 17 languages we support. Mine datasets to develop features and models to improve search relevance and ranking algorithms Design and analyze experiments to test new product ideas. Understand patterns and insights about what our users search for and purchase to help personalize our recommendations Requirements:  BS/MS (PhD preferred) or equivalent experience in a quantitative discipline: Applied Mathematics, Statistics, Computer Science, Physics, Engineering, etc. 2 years of industry experience in a Data Science role Expertise with machine learning, statistics, and NLP Strong experience in a programming language of your choice: Python, Java, C++, etc. Familiarity with large-scale data analytics in Hadoop, Pig or Hive. Experience in at least one statistical analysis tool such as R, Stata, Matlab, or SciPy. Experience with Search or large semantic datasets would be a plus GoDaddy is an Equal Opportunity employer!   #LI-SH1",false,false,4ff100fc805f99a6,Data Scientist,37.368134,-122.03297,san+jose%2C+ca,"Be self-driven, understand the data we have, and provide data driven insights to all of our challenges. Familiarity with large-scale data analytics in Hadoop,...",GoDaddy,false,CA
37,Mountain View,"Logyx, LLC",US,"Tue, 08 Mar 2016 18:48:33 GMT","Logyx LLC has a full time, regular Software Engineer position Available, working at NASA, in Mountain View, CA. We have excellent Benefits, which includes a 401k match.JOB DESCRIPTIONThe Intelligent Robotics Group conducts an aggressive program of robotics research and development. Research topics include on-­?board rover autonomy and resource management, planetary surface rover development, real-­? time computer vision based control of mobile robots and manipulators, human-­?robot interaction, and 3D terrain reconstruction and visualization. This research and development supports a wide variety of NASA enterprise customers through direct technology delivery, as well as through a program of field-­?testing of technologies in remote science analog environments and on the International Space Station.The NASA Ames Intelligent Robotics Group (irg.arc.nasa.gov) has an immediate opening for a talented software developer to help create advanced 3D teleoperation and visualization interfaces. This is a high-­?profile, high-­? impact opportunity to create software that will be used by NASA mission engineers and scientists.The VERVE software platform provides situational awareness and command tools for operating remote robots -­? from planetary exploration rovers to free-­?flying robots on the International Space Station to self-­?driving cars here on Earth. The candidate would apply their knowledge of real time 3D graphics to convey robots' understanding of the world to remote operators.STAFF REQUIREMENTSEducation: M.S.Discipline(s): Computer ScienceYear(s) of Experience: 6-­?10 yearsUS Citizenship or Green Card Holder to work at NASARequired Skills and Traits(Skills to include software, hardware, technical, scientific, research, operations, and administrative):Strong background in interactive, real-­?time 3D graphics, including OpenGL and 3D scene-­?graph architectures * Solid understanding of networking middleware such as DDS, ROS, ZeroMQ, JMS, CORBA, etc. * Expert knowledge of C++ and/or Java * Experience with physical simulation, visual simulation, data visualization, or related discipline * Strong object-­?oriented design and implementation skills * Prior experience architecting large scale, distributed, and multi-­?threaded software systems * Prior experience creating intuitive user interfaces for complex problem solving applications * Familiarity with common design patterns * Familiarity with cross-­?platform development and open-­?source toolsOther duties as assigned.Other Desired Skills (Skills other than those required to meet the minimum requirements for the job)Experience with robotics and/or computer vision * Experience with mapping and 3D terrain software (GIS, OpenStreetMap, terrain reconstruction) * Interest in interaction design * Experience with 3D modeling software (Blender, Maya) and other content creation tools (Photoshop,GIMP, etc.)EOELogyx LLC EEO StatementLogyx LLC is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, protected veteran or disability statusPlease click here for EEO poster.EOEJob Type: Full-timeRequired experience:Computer Skills: 6 yearsRequired education:Master'sRequired language:3 D graphics, C++, robotics",false,true,cf0161f4b747cc46,NASA Computer Scientist IV (Intelligent Robotics) Position Available Now!,37.400845,-122.05773,san+jose%2C+ca,"This is a high-­?profile, high-­? impact opportunity to create software that will be used by NASA mission engineers and scientists....",Indeed,false,CA
38,San Jose,Pull Skill Technologies Inc,US,"Tue, 01 Mar 2016 15:19:46 GMT","Position : Data Scientist – ModellerLocation : San Jose, CADuration: Fulltime / Permanent1)Data Scientist –* *ModellerFluent in Python.HADOOP, Java, Python , HIVE/PIG for extracting and parsing data.Visualization Skills - JavaScript (especially D3.js).The person should have some knowledge of Stats & Machine Learning.Position : Data Scientist – Software Engineer (SWE)ModellerLocation : San Jose, CADuration: Fulltime / Permanent2) Data Scientist – Software Engineer (SWE)Statistical/data modeling/data mining and machine learningProficiency in SQL and dealing with petabytes of log files and other unstructured data.Python/R/Java/Scala/C/C++, Spark, Hadoop, Hive, Hbase, text/NLP, GPUsPeople with Computer Science backgroundEducation : MS / PhD in Engineering, mathematics, computer science, statistics,operations research etcJob Responsibilities: Develop predictive models and provide statistical insights using Big Data tools and MachineLearning.Analyze petabytes of real-world performance data to understand patterns and trends.Transform these insights into actionable reports, targeting algorithms, and personalizationfactors.Provide technical expertise in statistical analysis, data mining, machine learning, NLP, andInformation Retrieval.Design and deliver scalable software applications in Hadoop and in real-time platforms.Estimate engineering effort, plan implementations, and roll out applications with cross-functionalimpact.Work jointly with other team members to deliver complex applications.Conceptualizing, coding, deploying, and iterating on next generation prototypes.Knowledge, Skills and Experience: Strong statistical/data modeling/data mining and machine learning expertise.Excellent understanding of computer science fundamentals, data structures, and algorithms.Successful research track record, focused on applied machine learning, information retrieval orstatistical modeling. (optional)Familiarity with predictive models/search/recommendation/classification applications anddomains will be a plus.Proficiency in SQL and dealing with petabytes of log files and other unstructured data.Experience in Python/R/Java/Scala.Experience in Hadoop, Hive, Hbase will be a plus.Solid verbal and written communication skills.RegardsSyed2019-497-1010 x101Job Type: Full-timeSalary: $115,000.00 /yearRequired experience:Data Scientist: 2 yearsRequired education:Doctorate",false,true,1f2583f9877e177f,Data Scientist,37.337914,-121.89011,san+jose%2C+ca,"Provide technical expertise in statistical analysis, data mining, machine learning, NLP, and. Develop predictive models and provide statistical insights using...",Indeed,false,CA
39,Fremont,Tesla Motors,US,"Mon, 21 Mar 2016 21:08:33 GMT",The Role ,false,false,41be49fed7031c67,"Data Scientist, Growth",37.49627,-121.94823,san+jose%2C+ca,"Apply expertise in quantitative analysis and data visualization to surface actionable insights, opportunities and trends....",Tesla Motors,false,CA
40,Palo Alto,BNY Mellon,US,"Thu, 10 Mar 2016 12:46:13 GMT","For over 230 years, the people of BNY Mellon have been at the forefront of finance, expanding the financial markets while supporting investors throughout the investment lifecycle. BNY Mellon can act as a single point of contact for clients looking to create, trade, hold, manage, service, distribute or restructure investments & safeguards nearly one-fifth of the world's financial assets. BNY Mellon remains one of the safest, most trusted and admired companies. Every day our employees make their mark by helping clients better manage and service their financial assets around the world. Whether providing financial services for institutions, corporations or individual investors, clients count on the people of BNY Mellon across time zones and in 35 countries and more than 100 markets. It's the collective ambition, innovative thinking and exceptionally focused client service paired with a commitment to doing what is right that continues to set us apart. Make your mark: bnymellon.com/careers.  Client Technology Solutions provides our business partners with client-focused, technology-based solutions. These enhance their ability to be successful through world-class software solutions and leading-edge infrastructure. Client Technology Solutions provides employees with the tools and resources to enhance their professional qualifications and careers. Description For over 230 years, the people of BNY Mellon have been at the forefront of finance, expanding the financial markets while supporting investors throughout the investment lifecycle. BNY Mellon can act as a single point of contact for clients looking to create, trade, hold, manage, service, distribute or restructure investments & safeguards nearly one-fifth of the world's financial assets. BNY Mellon remains one of the safest, most trusted and admired companies. Every day our employees make their mark by helping clients better manage and service their financial assets around the world. Whether providing financial services for institutions, corporations or individual investors, clients count on the people of BNY Mellon across time zones and in 35 countries and more than 100 markets. It's the collective ambition, innovative thinking and exceptionally focused client service paired with a commitment to doing what is right that continues to set us apart.  BNY Mellon Innovation Center Silicon Valley (ICSV) is currently seeking Senior Data Scientist to join our rapidly growing team. The ICSV is a startup within an enterprise, focused on applied research that can be quickly brought to market as production services and new financial services products. BNY Mellon is the world’s leading provider of financial services technology, and current business operations provide a wealth of fascinating business opportunities and requirements, as well as terabytes of the world’s most interesting data science challenges. Help us revolutionize global financial services!  This is an outstanding opportunity to be a part of a very small and talented team, giving you the ability to help pioneer the usage of consumer and advertising data science techniques, on data that is vastly more valuable and complicated.  As a Sr Data Scientist, you will take lead on exploring and creating business value from data science operations in new business data domains, working with our data model architects, machine learning architects, storage architects, product managers, and line of business owners, You will formulate strategies for Exploratory Data Analysis (EDA) and follow-on data science processes and architectures, including statistical analysis, machine learning modelling etc. You will help ensure understanding of the business objectives in the data science, and will help invent new ways to analyze, visualize, and derive value from enterprise and financial services data.  Qualifications  LI-SH1  Key Qualifications   5+ years commercial machine learning experience A strong understanding of machine learning theory. Mid-level programming experience. Python, Java or C++ experience is highly desired. A principled approach to solving algorithmic problems with a focus on what will make users happy. A pragmatic approach to rapidly evaluating new algorithmic ideas. A very high attention to detail and ability to thoroughly think through problems. Excellent written and oral communication skills on both technical  and non-technical topics.   Strong understanding of R or python ML packages and statistics.  Qualifications   -Excellent written and verbal communication skills are a must -Proven ability to mine a new data area and derive business value -BS or equivalent, in a field requiring coursework in quantitative modeling and analysis -MS or PhD in Statistics  BNY Mellon is an Equal Employment Opportunity/Affirmative Action Employer. Minorities/Females/Individuals With Disabilities/Protected Veterans.  Primary Location: United States-CA-Palo Alto Internal Jobcode: 45016 Job: Information Technology Organization: App Dev Admin & Mgmt-HR07346 Requisition Number: 1516662",false,false,72c44aa20d39010a,Data Scientist,37.43956,-122.14286,san+jose%2C+ca,"As a Sr Data Scientist, you will take lead on exploring and creating business value from data science operations in new business data domains, working with our...",BNY Mellon,false,CA
41,Los Gatos,Netflix,US,"Wed, 16 Mar 2016 05:03:22 GMT","Netflix is seeking a talented and creative data scientist to help optimize the Netflix product experience, focusing on our signup flow to drive greater growth and our customer messaging platform to improve user engagement and retention. This is a high-impact position where your statistical modeling, analysis and interpretation of results informs decisions affecting millions of users, with a direct tie to Netflix revenue. The role covers a broad range of subject areas, including the acquisition flow and promotion of content like Orange is the New Black, House of Cards, and Daredevil via our customer messaging platform. As we have recently expanded into 130 new markets and acquire more Original content, this position is integral to Netflix success.   Responsibilities:   Partner closely with Product Management leadership to design and analyze experiments that drive key product decisions. Proactively perform data exploration on user behavior to discover future testing opportunities. Build statistical models of user behavior in order to help optimize customer acquisition and retention. Present your research and insights to all levels of the company, clearly and concisely. Research the best metrics to measure user engagement. Lead the research and development of new experimentation methods and predictive modeling techniques that could sharpen or speed up decision making and move key metrics   Qualifications:   PhD or MS degree in Statistics, Mathematics, Operations Research, Econometrics or related field- 3+ years relevant experience with a proven track record of leveraging analytics to drive significant business impact Strong statistical knowledge and intuition - ideally utilized in A/B testing or other experimentation setting Strong SQL skills Experience with distributed databases and query languages like Hive is a plus Strong data visualizations skills to convey information and results clearly Proficiency with a statistical analysis tool such as R or Python Deep product sense Ability to work independently and drive your own projects Exceptional interpersonal and communication skills- Impactful presentation skills in front of a large and diverse audience A fan of Netflix is a strong plus   A few more things to know:   We expect a lot. Our culture is unique and we live by our values, so it's worth learning more about Netflix Culture. We are a tight and driven team with big goals, so we seek individuals who are truly passionate about their work. We also support a balanced lifestyle.",false,false,27aa426885aca0aa,Senior Data Scientist - Growth Experimentation and Modeling,37.225273,-121.97253,san+jose%2C+ca,"PhD or MS degree in Statistics, Mathematics, Operations Research, Econometrics or related field- 3+ years relevant experience with a proven track record of...",Netflix,false,CA
42,Los Gatos,Netflix,US,"Wed, 16 Mar 2016 05:03:11 GMT","Netflix is seeking a talented and versatile data scientist to analyze and help optimize the algorithms used for movies and TV shows recommendations for over 69 million subscribers globally. Netflix maintains a relentless focus on empirical analysis and experimentation to continually improve our product. As part of our Science & Algorithms team, you will have a direct and high impact on how product decisions related to recommendations are made.   Responsibilities   Partner closely with our VP of Personalization Algorithms to analyze algorithm experiments and drive key product decisions. Proactively perform data exploration on user behavior to discover opportunities for improving our recommendation algorithms. Present your research and insights to all levels of the company, clearly and concisely. Research the best metrics to measure customer engagement by developing predictive retention/ lifetime value models. Drive innovation by exploring new experimentation methods and statistical techniques that could sharpen or speed up our product decision-making processes.   Qualifications:   PhD or MS degree in Statistics, Mathematics, Operations Research, CS, Econometrics or related field- 5+ years relevant experience with a proven track record of leveraging analytics to drive significant business impact. Strong SQL skills- Statistical knowledge and intuition - ideally utilized in A/B testing- Experience with distributed databases and query languages like Hive or Pig- Programming experience with a scripting language such as Python, Perl or Ruby. Strong data visualizations skills to convey information and results clearly. Proficiency with a statistical analysis tool such as R or SAS- Deep product sense- Self-starter. Exceptional interpersonal and communication skills. Impactful presentation skills in front of a large and diverse audience. A fan of Netflix is a strong plus   A few more things to know   We expect a lot. Our culture is unique and we live by our values, so it's worth learning more about Netflix Culture We are a tight and driven team with big goals, so we seek individuals who are truly passionate about their work. We also support a balanced lifestyle.",false,false,7a1aa35ecb6794b9,Senior Data Scientist - Algorithm Experimentation,37.225273,-121.97253,san+jose%2C+ca,"Proficiency with a statistical analysis tool such as R or SAS- Deep product sense- Self-starter. PhD or MS degree in Statistics, Mathematics, Operations...",Netflix,false,CA
43,Palo Alto,Infosys Limited,US,"Fri, 18 Mar 2016 18:14:30 GMT","Infosys – Data Scientist - US – BigDataAre you looking for a change? Do you want to collaborate with some of the best talent in the industry? Are you ready to join a company whose passion is to really make a difference to enterprises, the community and the world? Then you are the one that we are looking for to be part of our growing team.WANTED: Global Innovators To Help Us Build Tomorrow’s EnterpriseThis position's primary focus is to manipulate large datasets to extract meaningful business information using statistics and machine learning techniques. Individuals within the Data Scientist role are responsible for modeling complex internal problems, discovering insights and identifying opportunities through the use of statistical, algorithmic, mining and visualization techniques. In addition to advanced analytic skills, this role is also proficient at integrating and preparing large, varied datasets, architecting specialized database and computing environments, and communicating results.Our Data Scientists work closely with clients’ data stewards, project/program managers, and other IT teams to turn data into critical information and knowledge that can be used to make sound organizational decisions. Other responsibilities include providing data that is congruent and reliable. They need to be creative thinkers and propose innovative ways to look at problems by using data mining approaches on the set of information available. They will need to validate their findings using an experimental and iterative approach. Also, if called upon, Data Scientists will need to be able to present back their findings to the business by exposing their assumptions and validation work in a way that can be easily understood by their business counterparts. Excellent written and communication skills are required.Lastly, these professionals will need a combination of business focus, strong analytical and problem solving skills and programming knowledge to be able to quickly cycle their hypothesis through the discovery phase of the project.LOCATION: Palo Alto, CA.TYPE: Full TimeSTART DATE: April 4, 2016RESPONSIBILITIESAnalyze and model structured/unstructured data using advanced statistical methods and implement algorithms and software needed to perform analysesBuild recommendation engines, spam classifiers, sentiment analyzers and classifiers for unstructured and semi-structured dataCluster large amount of user generated content and process data in large-scale environments using tools such as Amazon EC2, Storm, Hadoop and SparkPerform machine learning, natural language, and statistical analysis methods, such as classification, collaborative filtering, association rules, sentiment analysis, topic modeling, time-series analysis, regression, statistical inference, and validation methodsIntegrate diverse data sources into solutionsResearch new modeling techniques and other innovations as appropriate for a specific solutionDrive engagements focused on Big Data and Advanced Business Analytics, in diverse domains such as product development, marketing research, public policy, optimization, and risk management.Perform explanatory data analyses, generate and test working hypotheses, prepare and analyze historical data and identify patterns.Communicate results and educate others through reports and presentations.QUALIFICATIONSBasicAt least 4 to 8 years of professional experience related to the job description.Bachelor’s degree or foreign equivalent required from an accredited institution. Will also consider three years of progressive experience in the specialty in lieu of every year of education.U.S. citizens and those authorized to work in the U.S. are encouraged to apply. We are unable to sponsor at this time.PreferredDemonstrated experience applying and showing an understanding of machine learning algorithms.Demonstrable knowledge of Python in combination with scientific packages or a comparable toolkit. Have written Python code following the PEP 8 guidelines and use of a version control system like Git.Experience with Big Data solutions like Hive or Pig.Strong programming skills (such as Hadoop MapReduce or other big data frameworks, Java), and statistical modeling (like SAS or R).A mid-to high level of expertise with Modelling Tools (such as ERWin Data Modeler, Embarcadero, or Visio).Proven history of being able to successfully conduct advanced data analysis and complex designs algorithm.Master’s Degree_________________For more information, please contact: Ronald ReddenRecruiter – Talent Acquisition6100 Tennyson Parkway, Suite 200Plano, TX 75024O: 469 467-2618M: 214 682-4042www.infosys.com_________________ABOUT USInfosys is a global leader in consulting, technology and outsourcing solutions. We enable clients, in more than 30 countries, to stay a step ahead of emerging business trends and outperform the competition. We help them transform and thrive in a changing world by co-creating breakthrough solutions that combine strategic insights and execution excellence.EOE/Minority/Female/Veteran/DisabledJob Type: Full-timeLocal candidates only:Palo Alto, CARequired experience:Data Analytics: 4 yearsRequired education:Bachelor's",false,true,f8428a54263a86b5,Data Scientist,37.399815,-122.13571,san+jose%2C+ca,"Individuals within the Data Scientist role are responsible for modeling complex internal problems, discovering insights and identifying opportunities through...",Indeed,false,CA
44,Mountain View,Google,US,"Tue, 08 Mar 2016 07:27:38 GMT","Robotics is a growing area, as advances in perception and manipulation enable more complex interactions between robots and the environment. Our group is dedicated to making robots more accessible for real-world applications and finding places where they can help relieve people from tedious tasks.  As a robot and physics simulation engineer, you possess strong C/C++ skills, and are excited about making robots significantly more capable at performing useful tasks in real environments. In a team of software engineers, roboticists and control engineers, you are expected to implement a physics simulator for robot and machine learning applications. Responsibilities  Work closely with the rest of the team to implement a physics engine for robot applications.  Work with physical robots to validate that the physics engine generates physically correct data.  Collaborate with machine learning experts who will use the physics engine to generate training data.  Participate in end-to-end testing from writing unit, functional and integration tests, to running code on physical robots.  Develop technical roadmaps and project plans, and translate project management goals into appropriate testable targets.  Minimum Qualifications  Experience with implementing or deploying components for physics engines (Bullet, ODE, Vortex, PhysX, Newton, Abaqus, etc.).  Experience with physical robots, and particularly, robot arms.  Programming experience in C++.  Experience prioritizing and managing across multiple, often time-sensitive initiatives.  Preferred Qualifications  Experience and knowledge in the domain of compliant contact modeling.  Experience and knowledge with parameter estimation of dynamic robot models and statistical analysis.  Knowledge or experience in the domains of cloud computing and parallel computing systems.  Machine learning skills (e.g., reinforcement learning for robot tasks).  Expertise in robot motion control (e.g., force/torque control, position control).  Exceptional organizational, communication, and leadership skills.  Area  X is a moonshot factory where uncomfortably ambitious, potentially world-changing new ideas such as self-driving cars, balloon-powered Internet and smart contact lenses are developed and taken out into the world. X projects have the potential to transform the lives of billions of people and make the world a radically better place. We’re a team of makers, entrepreneurs, engineers and scientists with deep technical expertise who love the challenge of the seemingly impossible. X was formerly known as Google[x].",false,false,3155a3d61e21ec9f,"Software Engineer, Robotics and Physics Simulation (Robotics), X",37.384617,-122.08242,san+jose%2C+ca,"Collaborate with machine learning experts who will use the physics engine to generate training data. We’re a team of makers, entrepreneurs, engineers and...",Google,false,CA
45,Palo Alto,Nervana Systems,US,"Tue, 15 Mar 2016 08:03:56 GMT",what you will be working on ,false,true,4b5b1ad807f5c7ad,Data Scientist/Machine Learning Engineer (Palo Alto),37.43956,-122.14286,san+jose%2C+ca,"Background in deep learning, machine learning &amp; big data. Developing our Deep Learning framework. Cutting edge problems in applied AI and ML in one or more of...",Nervana Systems,false,CA
46,Mountain View,Intuit,US,"Fri, 04 Mar 2016 05:20:37 GMT","Description   Intuit QuickBooks is on a mission to transform small business lending through its QuickBooks Financing Platform. Powerful analytics and a sophisticated understanding of our customers is at the heart of our business. We are looking for a talented data scientist to join our team and help build financing solutions that delight our SMB customers. If you are excited about joining a highly ambitious and talented startup team, then keep reading!   Responsibilities:  Possess a wide-latitude in determining objectives and approaches to solution development on mission critical assignments Go beyond established analytical thinking and problem-solving by applying creativity to unconventional concepts and out-of-the-box solutions Quickly understand patterns within large quantity of data and to reference key characteristics using visualization techniques Collaborate with infrastructure architects in assessing and addressing the requirements for more automated, streamlined systems and for the data governance required for agile and responsive data manipulation Build and refine a predictive model around when small businesses are most likely to need financing Inform business decisions by building a comprehensive view of our customers by combining relevant data and signals from multiple sources Make recommendations to enhance marketing strategy by deeply understanding the performance of every channel Partner directly with the product development team on product instrumentation, product flow and data capture Inform product strategy by designing A/B tests and analyzing customer behavior on our platform Build dashboards to support day to day business decisions Work closely with product, marketing, legal, compliance, capital markets and our current lending partners Qualifications Proven leadership experience in the domain of Data Science MS in Engineering Mathematics, Statistics, Theoretical/Computational Physics, or related field Solid knowledge of statistical techniques is required Hands-on programming experience with one or more of the following: Java, Python, R, or related languages 1-3+ years’ experience manipulating large datasets and using databases (e.g. SAS, R, SQL, S-Plus, etc.) 1-3+ years’ experience with a general-purpose programming language (e.g. C, Java, Python, etc.) Familiarity with basic principles of distributed computing and/or distributed databases (Hadoop, NoSQL, etc.) Demonstrable ability to quickly understand new concepts---all the way down to the theorems—and to come out with original solutions to mathematical issues Strong interpersonal and communication skills in order to effectively contribute to technical teams and make presentations to a variety of technical and business personnel Demonstrable skills in creative-problem-solving of complex and advanced technical subject matter  Strongly Preferred:  PhD in Engineering Mathematics, Statistics, Theoretical/Computational Physics, or related field Proven experience with Machine Learning techniques, especially on large scale datasets Proven experience with Hadoop and related programming environments (Hive,Pig,etc)  Imagine a career where your creative inspiration can fuel BIG innovation. Year-over-year, Intuit has been recognized as a best employer and is consistently ranked on Fortune's “100 Best Companies To Work For” and Fortune World’s “Most Admired Software Companies” lists. Immerse yourself in our award winning culture while creating breakthrough solutions that simplify the lives of consumers and small businesses and their customers worldwide. Intuit is expanding its social, mobile, and global footprint with a full suite of products and services that are revolutionizing the industry. Utilizing design for delight and lean startup methodologies, our entrepreneurial employees have brought more than 250 innovations to market -- from QuickBooks®, Quicken®, and TurboTax®, to GoPayment, Mint.com, big data, cloud (SaaS, PaaS) and mobile apps. The breadth and depth of these customer-driven innovations mean limitless opportunities for you to turn your ingenious ideas into reality at Intuit.Discover what it’s like to be part of a team that rewards taking risks and trying new things. It’s time to love what you do! Check out all of our career opportunities at: http://jobs.intuit.com . EOE AA M/F/Vet/Disability",false,false,702e092b96f66a52,Data Scientist,37.392857,-122.07143,san+jose%2C+ca,"SAS, R, SQL, S-Plus, etc.). Quickly understand patterns within large quantity of data and to reference key characteristics using visualization techniques....",Intuit,false,CA
47,San Jose,Paypal,US,"Thu, 03 Mar 2016 08:36:40 GMT","Requisition No.: 29374BR  Subsidiary: PayPal  Category: Trust Safety & Fraud  Shift: Day  Primary Job Responsibilities: PayPal, Inc. seeks Data Scientist in San Jose, CA: Collaborate with architects, engineers, data scientists and PayPal Risk teams to architect and develop strategic and tactical solutions using PayPal´s proprietary technology as well as open source distributed computing technology such as Hadoop. Design, develop and test projects jointly with other team members to deliver and deploy complex applications in PayPal´s production system. Req’s: PhD (or equiv) OR MS (or equiv.) + 3 years exp. Must be legally authorized to work in US w/o sponsorship. Submit resume w/ ref. to: Req. #: YC920(PC) to: HR, PayPal, Inc. HQ, Cube 15.1.131, 2211 North First Street, San Jose, CA 95131. EOE.  Job Requirements: .  Last Updated: 03-Mar-2016",false,false,4c1a428bfb229965,Data Scientist,37.337914,-121.89011,san+jose%2C+ca,"Seeks Data Scientist in San Jose, CA:. Collaborate with architects, engineers, data scientists and PayPal Risk teams to architect and develop strategic and...",PayPal,false,CA
48,Sunnyvale,Intertrust Technologies,US,"Sat, 19 Mar 2016 02:25:46 GMT","PERSONAGRAPH IS HIRING!  DATA ENGINEER  Location: Sunnyvale, California  Term: Full-time  Website: www.personagraph.com  Job description: We are looking for talented, hard-working Data Engineers to join our rapidly expanding team. Personagraph has engineered the first brand focused audience data platform for mobile apps. We empower brands, agencies and publishers with actionable audience understanding, segmentation, and targeting based on core demographics, intent, and interest.  Our Data Engineers will process and analyze terabytes of data for more than 250 million users (and growing) within Personagraph’s Pipeline team. You will work with cutting edge Big Data technologies and apply Machine Learning algorithms to understand our users’ behavior. You will frequently switch between different technologies such as Hadoop, AeroSpike, Spark, Elasticsearch, Nodejs, Python, Java, Javascript, Scala and others.  The Data Engineer will contribute to Personagraph’s success by:  supporting the Data Scientist team and translating proof of concept into code that can be run in production environment  applying machine learning algorithms and to understand user’s behavior  working with the QA team and troubleshoot any issues that may arise during production  The Data Engineer should possess these skills: BS in Computer Science or related fields  around 2 years of Object Oriented Design experience working on backend systems  experience working with and evaluating open source technologies and demonstrated ability to make objective choices  some experience working with Big Data and NoSQL technologies like Hadoop, Storm, or Spark  around 1-2 years of experience in Java or Python  strong interest in Statistics, Probability Theory, Natural Language Processing, Data Mining, Recommendation Systems or Probability/Optimization Algorithms  strong interest in Data Science and learning how to make sense of massive amounts of unstructured data  Personagraph has developed the most scalable and effective real time, programmatic audience platform for mobile video advertising. We are a true, mobile first data and media company designed to deliver best of breed audience targeting and delivery solutions for Global Fortune 500 companies & their Agencies. Find out more at www.personagraph.com  Come work with us and enjoy competitive compensation, medical benefits, 401k, PTO, catered food, drinks, gym and lot of opportunity to grow and have fun.  Personagraph is a subsidiary of Intertrust Technologies Corporation . We are an Equal Opportunity Employer and e-Verified.",false,false,2c95059065cd6ed6,Data Engineer,37.38379,-122.006546,san+jose%2C+ca,Applying machine learning algorithms and to understand user’s behavior. You will work with cutting edge Big Data technologies and apply Machine Learning...,Intertrust Technologies,false,CA
