,city,company,country,date,description,expired,indeedApply,jobkey,jobtitle,latitude,longitude,origin,snippet,source,sponsored,state
63,Sunnyvale,T&M Consulting Inc (A Michigan Based Company),US,"Wed, 16 Mar 2016 16:57:20 GMT","T&M; Consulting Inc (A Michigan Based Company)JOB DESCRIPTION:Data Scientist: - Candidate should have a strong background and hands on experience in machine learning and information retrieval. - Candidate should have worked on different algorithms and libraries like Time Series, Regression, EWMA, Topic Modeling, LDA, NLP Libraries, ALS, Matric Factorization, Collaborative Filtering, Regression, Random Forest - Strong experience with Big Data (min 2 years of hands-on experience working on TB to PB scale datasets) - Dataset experience in document, graph, log data, and semi-structured data - Strength in Machine Learning, Statistical Modeling, Data Mining, Pattern Recognition, Information Retrieval, Natural Language Processing, or Search Ranking - Experience using all these ML techniques: clustering, regression, classification, graphical models, mixture models, topic models, and matrix factorization - Self driven individual who can take a high-level problem and see it to completion - Knowledge of distributed computing solutions and ability to leverage them towards gaining faster insights from data. - Excellent communication and team promotion skills.Job Type: Full-time",false,true,67f793694b639894,Data Scientist(Non JAVA/ UI Skills),37.368134,-122.03297,san+jose%2C+ca,"Candidate should have worked on different algorithms and libraries like Time Series, Regression, EWMA, Topic Modeling, LDA, NLP Libraries, ALS, Matric...",Indeed,false,CA
64,Mountain View,Google,US,"Mon, 21 Mar 2016 19:51:05 GMT","The self-driving car project aims to improve people’s lives by transforming mobility and making it easier and safer for everyone to get around, regardless of their ability to drive. So far, we’ve self-driven over 1 million miles and are currently out on the streets of Mountain View, California and Austin, Texas.  In this role, you’ll be on the front line of analyzing tagged issues to determine if and from whom they need attention. You’ll develop a wide breadth of knowledge about the team’s LIDAR software and hardware in order to identify bugs and communicate your recommendations to the engineering teams. You’ll maintain the status of known issues in the fleet, and work with the driving operations team to determine corrective action for issues as they arise. Responsibilities  Own all engineering issue escalations beyond the technician team  Own maintenance and distribution of known issues and technical service bulletins to the technician and operations teams  Contribute to development of tools and infrastructure to better help diagnose field issues  Contribute to establishment and maintenance of operational procedures for handling and escalation of field issues  Minimum Qualifications  BS degree in an engineering discipline, or equivalent technical industry experience  Experience in data analysis and plotting software (e.g. matplotlib and pandas or similar)  Experience debugging embedded hardware and software systems  Preferred Qualifications  Some experience developing embedded systems and C++ code  Proficient in Python or similar scripting languages  Can interpret and understand large C++ code projects’ behavior  Able to propose and implement some fixes to LIDAR system bugs  Has some familiarity with LIDAR calibration techniques  Excellent technical and interpersonal communication skills  Area  X is a moonshot factory where uncomfortably ambitious, potentially world-changing new ideas such as self-driving cars, balloon-powered Internet and smart contact lenses are developed and taken out into the world. X projects have the potential to transform the lives of billions of people and make the world a radically better place. We’re a team of makers, entrepreneurs, engineers and scientists with deep technical expertise who love the challenge of the seemingly impossible. X was formerly known as Google[x].",false,false,f896358fa3a84f98,"Laser Team Field Engineer (Self-Driving Car), X",37.384617,-122.08242,san+jose%2C+ca,"We’re a team of makers, entrepreneurs, engineers and scientists with deep technical expertise who love the challenge of the seemingly impossible....",Google,false,CA
65,Palo Alto,SAP,US,"Thu, 03 Mar 2016 20:38:58 GMT",Requisition ID: ,false,false,58a0bbf451c902d5,Developer/Data Scientist & Machine Learning Job,37.43956,-122.14286,san+jose%2C+ca,"Familiar with one or more machine learning or statistical modeling tools such as R, Matlab and Scikit learn, Torch, Caffe etc....",SAP,false,CA
66,Mountain View,Coursera,US,"Mon, 21 Mar 2016 19:28:37 GMT","Coursera is scaling a global platform to provide universal access to the world’s best education, and we’re driven by the passion and mission to let people learn without limits. We use data to drive our products and our business, and to better serve our learners.   We’re looking for a talented, creative, and driven data scientist with a sharp eye for UX design, strong algorithmic and analytic skills, and an interest in expanding the reach and quality of online education by guiding product development and optimizing growth. Our ideal candidate is an independent, analytically-minded individual with strong software engineering and quantitative research skills who shares our passion for education. In this role, you’ll be directly involved in the development, implementation, and evaluation of discovery products, targeted messaging, and general growth strategies.   Your responsibilities Modeling user behavior to identify and prioritize product and business opportunities to drive global learner growth on both web and mobile Designing and testing high leverage growth interventions including in on-platform catalog search, content recommendations, and targeted messaging Working cross-functionally with engineers, designers, and product managers on our core growth products Your skills Strong background in applied math, computer science, statistics, economics, or related technical field Proficient with at least one scripting language (e.g. Python) Proficient with at least one statistical software package (e.g. R) Excellent communication and project management skills An ideal candidate will also have 2+ or 6+ years of industry experience in a relevant role Proficient with relational databases and SQL Familiarity with domain-specific technologies and challenges in search and discovery, personalization, and/or messaging algorithms",false,false,5107983f28baea7f,"Data Scientist, Growth",37.387398,-122.06112,san+jose%2C+ca,"Excellent communication and project management skills An ideal candidate will also have. We’re looking for a talented, creative, and driven data scientist with...",Coursera,false,CA
67,San Jose,Adobe,US,"Thu, 10 Mar 2016 01:46:14 GMT",Computer Scientist - 42948  Description  ,false,false,be77c03652e358b7,Computer Scientist,37.337914,-121.89011,san+jose%2C+ca,"Big data to help companies move from data to insight and insight to action by. Database development with SQL, Postgresql, and Oracle;...",Adobe,false,CA
68,Sunnyvale,"Sysomos, L.P.",US,"Thu, 03 Mar 2016 09:10:03 GMT","Sysomos is a world leader in social intelligence, offering a suite of powerful products that help companies measure and articulate social media success, harness the power of community and influencers, and find the conversations and topics online that matter most to their business. With nearly 2,000 customers and four offices worldwide, Sysomos gives businesses the power to end irrelevance and equip today’s social customer with the information, products, and services they need, in real-time. The position is part of a newly created team tasked to bring cool new features to the Sysomos social analytic platform. We are seeking talented and self-driven individuals to join a world-class team. We will build advanced artificial intelligence solutions on Sysomos big data platforms to solve seemingly intractable problems that will address previously unidentified market needs. Join one of the most dynamic, growing and dedicated teams in social technology.  Skills & Qualifications : PhD preferred, or Masters with 5 years work experience in Engineering, Computer Science, or related fields Advanced knowledge of data mining, machine learning algorithms, text mining, data structures and performance optimization Excellent academic or industrial track record of proposing, conducting and reporting results of original research Strong programming background in Java or C++/C and strong implementation experience with scripting language such as Python, Ruby Bonus points for experience with Spark/Cassandra/Kafka/ZooKeeper/HBase/MongoDB etc. Strong bonus points for experience with NLP and/or image/video processing with Deep Learning Bonus points for experience with database, Search, and Indexing tools and methods: MySQL, Apache Lucene, Solr Bonus points for experience with large scale social media data (Twitter, Facebook, Linkedin, Google+, etc.) Bonus points for experience with graph databases such as Titan and Neo4j Bonus points for implementation of Big Data and/or Streaming data analytics or visualization Exceptional problem solving and analytical skills, and excellent communication skills to work collaboratively with colleagues and customers.",false,false,f11a0aef72cf0130,Principal Data Scientist,37.368134,-122.03297,san+jose%2C+ca,"Advanced knowledge of data mining, machine learning algorithms, text mining, data structures and performance optimization....","Sysomos, L.P.",false,CA
69,Santa Clara,Abbott Laboratories,US,"Fri, 18 Mar 2016 01:38:40 GMT","Abbott is a global healthcare company devoted to improving life through the development of products and technologies that span the breadth of healthcare. With a portfolio of leading, science-based offerings in diagnostics, medical devices, nutritionals and branded generic pharmaceuticals, Abbott serves people in more than 150 countries and employs approximately 73,000 people. Please note that candidates need to be eligible to work in the U.S. without Abbott sponsorship.  JOB DESCRIPTION:Primary Job Function: Independently manage complex; long-duration projects; product improvements and investigations. Proactively identify opportunities for significant operational; process; or product improvements.  Core Job Responsibilities: Responsible for implementing and maintaining the effectiveness of the quality system.  1. Project Management - Independently design; manage; and conduct complex long duration projects; product improvements; and investigations (or supports Third Party Manufacturer projects).  2. Product and Process Improvement - Independently manage complex long duration projects; product improvements; and investigations. Recognizes opportunities and proposes novel ideas for significant operational; process or product improvements. Proactively identify opportunities for significant operational; process or product improvements. Perform or support test and process method modifications; considering CQAs; critical process parameters and analytical performance characteristics. Identify technical alternatives and make risk-based decisions within the area. Use technical data that interacts with multiple areas and processes. Provides diverse; independent technical data and insight to support risk management evaluation and assessment.  3. Design Control & Risk Management - Effectively balances compliance risk and business risk to create and review risk management files.  4. Complaint and Internal Investigations - Independently manages complex investigations to resolution. Demonstrates advanced statistical techniques; MAIC and or project management tools. Provides audit inputs and support as required.  5. Technical Support - Assist in resolution of multiple complex technical and quality issues across ADD Sites; TPMs and or functions (instrument; reagents; software and commodities). Anticipate; recognize and resolve technical issues.  6. Sharing Knowledge - Presents complex technical information to internal and external groups. Shares scientific information and expertise with customers and regulatory agencies. Experience mentoring and teaching others to facilitate timely resolution of product and process technical issues.  7. Strategic and Results Orientation - Demonstrates fiscal responsibility through actionable recommendations and accomplishments. Translates top-level goals to specific goals and aligns activities with respective strategic business priorities.  Position Accountability / Scope: Receives infrequent direction; and provides work directions for other technical personnel. Identifies; understands and resolves technical problems and operational issues. Anticipates and avoids reoccurrences. Utilizes appropriate experimental; statistical and project management tools. Applies specialized knowledge of product or process design; standardization; performance anchors and modes of control to create and review risk management files. Maintains detailed knowledge and understanding of product or process design.  Minimum Education: Higher Certificate; Ordinary or Honors Bachelor degree in scientific and technical field is desired or relevant combination of education and experience.  Minimum Experience / Training Required: 4 years’ related work experience. Advanced degree preferred. (Advanced degree(s) may offset required years of experience).  JOB FAMILY: Manufacturing-Technical Services DIVISION: ADD Diagnostics LOCATION: United States - California - Santa Clara  ADDITIONAL LOCATIONS: WORK SHIFT: Standard TRAVEL: No MEDICAL SURVEILLANCE: No SIGNIFICANT WORK ACTIVITIES: Continuous sitting for prolonged periods (more than 2 consecutive hours in an 8 hour day) Abbott is an Equal Opportunity Employer of Minorities/Women/Individuals with Disabilities/Protected Veterans. EEO is the Law link - English: http://130.36.46.90/content/common/External/EEO_English.pdf EEO is the Law link - Espanol: http://130.36.46.90/content/common/External/EEO_Spanish.pdf",false,false,188f3057764d0d6d,Senior Scientist,37.35165,-121.95055,san+jose%2C+ca,Ordinary or Honors Bachelor degree in scientific and technical field is desired or relevant combination of education and experience....,Abbott Laboratories,false,CA
70,Mountain View,Google,US,"Thu, 17 Mar 2016 07:32:42 GMT","Project Wing is working on self-flying vehicles that could open up entirely new approaches to delivering goods and services—including options that are cheaper, faster, less wasteful and more environmentally sensitive than what’s possible today. Project Wing is a part of X.  The Project Wing team is developing an aerial delivery system based on self-flying aircraft (UAVs) operating in commercial air space.  As an engineer for Project Wing, you have excellent technical education and experience in estimation and perception techniques, simulation, and multi-modal sensor fusion. You have an outstanding track record of successful development of complex sensing and perception solutions from concept through successful deployment of technology into the marketplace. You have a proven ability to work within teams of highly talented, diverse engineers through solving tough technology problems that enable valuable business solutions.  Your primary responsibility includes developing the navigation and perception solutions that enable safe and reliable operation of self-flying aircraft in close proximity to people, terrain, buildings, and other ground obstructions. You are skilled at collaborating with cross-disciplinary team members to invent and create efficient technological solutions with creative and prolific skill. You have a bias for action and can break down complex problems into steps that drive technology development at Google speed. Responsibilities  Create innovative, reliable, and efficient navigation and perception solutions to enable new and challenging aircraft capabilities.  Work with multidisciplinary engineering teams to identify solutions and take them from concept to production.  Participate in and support testing and integration efforts for the navigation and perception systems.  Perform detailed analyses of system designs and test data, communicating the results to the Project Wing team and external partners and agencies.  Minimum Qualifications  MS degree in Robotics, Aerospace, Mechanical Engineering, Computer Science, or equivalent practical experience. 3 years of experience working with visual odometry, visual SLAM or other techniques, involving optimal estimation of camera motion or scene geometry from imagery with aerial or ground vehicles. Experience programming in C/C++. Experience in estimation, dynamics, and controls.  Preferred Qualifications  5 years of experience working with multiple of the skills listed as minimum qualifications.  2 years of industry experience working with multiple of the skills listed as minimum qualifications.  Experience with one or more of the following: visual/inertial integration, aerial image registration, point cloud processing, path planning.  Experience specifying, selecting, and integrating cameras and other sensors.  Area  X is a moonshot factory where uncomfortably ambitious, potentially world-changing new ideas such as self-driving cars, balloon-powered Internet and smart contact lenses are developed and taken out into the world. X projects have the potential to transform the lives of billions of people and make the world a radically better place. We’re a team of makers, entrepreneurs, engineers and scientists with deep technical expertise who love the challenge of the seemingly impossible. X was formerly known as Google[x].",false,false,3c6ae8af1d6784c6,"Computer Vision Engineer, Guidance Navigation and Control (Wing), X",37.384617,-122.08242,san+jose%2C+ca,"We’re a team of makers, entrepreneurs, engineers and scientists with deep technical expertise who love the challenge of the seemingly impossible....",Google,false,CA
71,San Jose,Mumba Technologies,US,"Mon, 21 Mar 2016 06:55:26 GMT","We are currently hiring for a great full-time opportunity for our client based out of San Jose, CA. Interested Candidates can email resumes at sakshi@mumbatech.com or call us at 408-708-0844. Requirements 3+ years of experience developing prediction methods, machine learning algorithms, data mining techniques, econometric models, etc. Expert knowledge of statistical methods (both Bayesian and frequentist) and their applications to real-world business problems.  A demonstrated high level of analytical rigor and the ability to develop/deploy effective analytic solutions. Experience building knowledge-based systems to solve large-scale computational problems. Significant experience using Python and SQL required, knowledge of R is a plus. Responsibilities include: Contribute to the direction to the Corporate Advanced Analytics team.  Assist the Executive Director, Advanced Analytics in setting the team goals and research agenda. Help develop a team comprised of data scientists, statisticians and computational scientists. Serve as a key member in the development of new analysis methodologies and optimal decision strategies supporting the enterprise. Build, refine and leverage predictive models, statistical learning algorithms and data mining tools to improve insights and enhance data-driven business strategies.  Develop product, business and process models, adapt analytic techniques, and identify/leverage new data sources. Effectively communicate and translate results to our executive leadership, business unit and product development teams. Python, SQL, R, Statisitcal methods (Bayesian, frequentist)",false,false,466436211c80b5c2,Data Scientist,37.412086,-121.94505,san+jose%2C+ca,"Help develop a team comprised of data scientists, statisticians and computational scientists. Requirements 3+ years of experience developing prediction methods,...",Dice,false,CA
72,San Jose,Maxim Integrated,US,"Mon, 14 Mar 2016 23:53:13 GMT","Maxim Integrated is a highly successful, $2.4 billion company. With offices and manufacturing sites around the world, we design award-winning semiconductors that make the world more integrated. We also know that it’s our people who make us a great company. So we reward bold thinking, teamwork, personal growth, and community involvement. Want to make a difference and be challenged every day? Join us at Maxim Integrated. With analog integration, the possibilities are endless.   The Senior Managing Data Scientist is a senior technical and leadership position within the corporate Advanced Analytics team. In this role, the candidate will be responsible for building, deploying and supporting predictive and prescriptive models that enable effective decision-making across the business enterprise. The successful candidate will have a proven track record in delivering insight with a strong grounding in analytic research. The candidate must also demonstrate effective leadership capabilities with an ability to clearly communicate and present new concepts, technical results and deliverables.   Responsibilities  Contribute to the direction to the corporate Advanced Analytics team. Assist the Executive Director, Advanced Analytics in setting the team goals and research agenda. Help develop a team comprised of data scientists, statisticians and computational scientists.   Serve as a key member in the development of new analytics products and strategies supporting the enterprise. Develop product, business and process models, and identify/leverage new data sources.   Build, refine and leverage predictive and descriptive models, learning algorithms and data mining tools to improve insights, enhance data-driven business strategies and increase profitability.   Build relationships with internal business partners to find and drive analytic projects and solutions.   Effectively communicate and translate results to our executive leadership and business unit teams in appropriate business terms.   Minimum Qualifications  Education:  Ph.D. in Statistics, Computer Science, Engineering, or other quantitative discipline. Specialization in machine learning, Bayesian statistics, mathematical finance, or a related quantitative field is preferred.   Specific Skills:  5+ years of experience in developing prediction algorithms, solutions to prescriptive analytics problems, data mining techniques and/or econometric models   Demonstrated experience building statistical and/or machine learning systems to solve large-scale customer-focused problems   Expertise in leveraging Bayesian and frequentist statistical methods and applying them to real-world business problems.   Demonstrated ability to match the best analysis methods to a variety of business opportunities and ensure only the very best analytic models are put into production.   A high level of analytical rigor and the ability to sift through significant amounts of information to enable the development/deployment of effective analytic solutions.   Demonstrated experience using Python and SQL is required, and knowledge of R is a plus.   A confident peer influencer with strong communication skills (both oral & written) who quickly establishes credibility at all levels.   Maxim is an equal opportunity employer and gives consideration for employment to qualified applicants without regard to race, color, religion, sex, national origin, disability or protected veteran status.   Percentage of Travel  0% - 10%   Relocation Assistance Available  No   Visa Sponsorship Available  No   Removal Date  06/12/2016",false,false,96b0475c1fa09a14,Senior Managing Data Scientist,37.396664,-121.896324,san+jose%2C+ca,"Help develop a team comprised of data scientists, statisticians and computational scientists. 5+ years of experience in developing prediction algorithms,...",Maxim Integrated,false,CA
73,Los Gatos,Netflix,US,"Tue, 15 Mar 2016 22:57:20 GMT","Consumers around the world are embracing the Internet TV revolution. We just launched into 130 new countries and need a ton of data and insights to guide our growth. We scale quickly and smartly through leveraging online marketing and our ability to deliver targeted messaging through innovative algorithms and engineering. We experiment, analyze, and engineer our way to providing a highly personalized experience consumers should expect from Netflix, as well as to scale efficiently, adapt to changing market conditions, and shift spend rapidly.  The Marketing Data Engineering and Analytics team is crucial to reaching our strategic marketing goals. We are in need of an exceptional analyst who can dig deep into our data for insights and translate them into scalable, smart, and user friendly analytics products that anyone can use and understand. If you’re a data geek who loves to tell the story behind the metrics; if you stay up at night tinkering with your D3 or Tableau until the viz is just right, just because it’s fun...then this is the right place for you.  What You Will Do: Transform the way our marketers consume data and insights through highly usable and visually stunning data products. Apply your exceptional analytics expertise for deeper understanding of our marketing ecosystem. Conceptualize and deliver actionable insights for marketing. Identify and develop the insights worth repeating into scalable data products. Continually research and improve new methods and technologies in the analytics and visualization space. Apply your learnings to what you build. Be a strategic partner and influencer with wide cross functional team of data scientist, engineers, and FP&A; analysts and leaders for analytically enabling marketing.  Who You Are: A quant who can tell a story with data, as well as visualize it with a variety of tools (Tableau, MicroStrategy, D3, etc). Solid foundation with analytics and building data products, you have deep understanding of the intricacies of solving data problems. Expert at querying and manipulating large volume of data for analysis and visualization. Strong quantitative background. You strive for creativity, out of the box thinking, and experimentation in your work and projects. Extensive history of collaborating closely with analytics professionals (analysts, data scientists, data engineers) to problem solve. Comfortable with ambiguity and thrive in a fast moving, ever changing environment. Exceptional verbal and written communication skills Can problem solve your way out of anything",false,false,10cc89fe1b3b1d7f,"Analytics & Visualization Engineer, Marketing",37.225273,-121.97253,san+jose%2C+ca,"Extensive history of collaborating closely with analytics professionals (analysts, data scientists, data engineers) to problem solve....",Netflix,false,CA
74,Mountain View,Google,US,"Thu, 17 Mar 2016 19:34:39 GMT","Google's known for our innovative technologies, products and services -- and for the people behind them. Whether you are making our staffing systems more efficient, planning for our growth, building relationships on college campuses or cultivating the next generation of computer scientists, you have an eye on the staffing needs of Google and the broader hiring landscape. You are focused on cultivating outstanding candidates for Google's long-term hiring needs, and you are the glue that ties together a cross-functional and international group of staffing teams. You are both scrappy and resourceful, creative and driven -- and excited to share the magic of working at Google.  As an Operations Analyst on the Strategy, Planning and Analysis team, you’ll play an important role in helping our global recruiting team hire the best, brightest and most diverse candidates across the globe. The Operations Analyst will develop, communicate, and execute end-to-end headcount planning strategies across the business. You’ll work in close partnership with Staffing management and the Headcount manager community to lead action-oriented analyses and provide regular weekly and monthly reports on performance and trends. Projects might include creating new processes and procedures for our headcount management community, working closely with corporate finance on setting new guidelines to create a more rigorous headcount planning process, and creating new onboarding and training curriculums for new hires on the headcount planning process and tools. Above all else, you’ll focus on ensuring that our staffing organization is well-informed and able to make thoughtful, data-driven decisions. Responsibilities  Develop new processes for the headcount manager community.  Structure and perform analyses independently, and conduct research to uncover the insights that support our recommendations.  Develop value-add analysis and partner with Staffing leadership to define and analyze key success metrics, measure efficiency, and inform the best possible business decisions.  Partner with cross-functional teams to work on related headcount projects.  Develop and produce regular reports for our regional and functional Staffing teams.  Minimum Qualifications  BA/BS degree in Mathematics, Business Administration, Computer Science, Finance, Statistics or a related program or equivalent practical experience.  3 years of work experience as an analyst or in an analytical role.  Experience in fields that demand quantitative analysis such as finance or consulting. Experience in tool and systems ownership or development.  Experience with spreadsheet software and experience with client management.  Preferred Qualifications  Project management and process improvement tools experience.  Experience with process automation utilizing IT applications and tools.  Ability to influence without authority, working with technical and cross-functional teams who do not report into this role to get things done.  Ability to self-start and self-direct work in an unstructured environment; comfort dealing with ambiguity.  Ability to think strategically and execute tactically, a persistent attention to detail, and a high level of comfort in working with numbers.  Area  Great just isn't good enough for our People Operations team (you probably know us better as ""Human Resources""). Made up of equal parts HR professionals, former consultants and analysts, we're the champions of Google's colorful culture. In People Ops, we ""find them, grow them, and keep them"" - we bring the world's most innovative people to Google and provide the programs that help them thrive. Whether recruiting the next great Googler, refining our core programs, developing talent or simply looking for ways to inject some more fun into the lives of our Googlers, we bring a data-driven approach that is reinventing the human resources field.",false,false,e88723cb9f6a86e7,Operations Analyst,37.384617,-122.08242,san+jose%2C+ca,"Whether you are making our staffing systems more efficient, planning for our growth, building relationships on college campuses or cultivating the next...",Google,false,CA
75,Sunnyvale,Intuitive Surgical,US,"Tue, 08 Mar 2016 00:55:14 GMT","Job  :  Internship  Primary Location  :  United States-California-Santa Clara County-Sunnyvale  Schedule  :  Full-time  Human Resources Data Scientist Intern  -  160337  Description  Joining Intuitive Surgical means joining a team dedicated to using technology to benefit patients by improving surgical efficacy and decreasing surgical invasiveness, with patient safety as our highest priority. We make the daVinci™ Surgical System, and have served over 2 million patients world-wide.  Eligibility  :  Must be concurrently enrolled in a degree-seeking program with an accredited university or enrolled in an upcoming program in the fall.  Primary Function of Position: We are seeking a summer intern to support the HR Analytics team focused on helping the business make data driven people decisions. The intern will work on  some or all of the following: Data Analysis on key HR data – Compensation, Performance, recognition, training etc  Work closely with HR team and others to curate data collected from systems and system simulators.  Support Analytics efforts with our business partners, including learning business processes, developing business analytics, and communicating analytics results and insights in a highly iterative, collaborative environment.  Consider various variables – demographic data, performance, compensation, market data, rewards and recognition data, training data, employee survey scores etc of past people who have termed and apply it to existing employees to see who is likely to leave  Qualifications  Skill/Job Requirements: Pursuing BS in Data Science, Computer Science, Math, or similar computationally rigorous field.  Great work ethic and an enthusiasm for problem solving and data analysis.  Self-starter and able to work in a collaborative and results oriented environment.  Ability to recommend and develop a regression model. Decision Tree Learning, Logistic Regression, Linear Regression, Regularized Regression Models, Naïve Bayes, K-Means Clustering. Also needed is Metrics and Methods for Evaluating Classification and Regression Models and tuning Machine Learning Algorithm Parameters  R and or Python strongly preferred  Learning Outcomes: Analyze data in a corporate setting.  Understand the complexity of multiple HR datasets and business logic applied to data.  Learn data visualization techniques and enhance presentation of findings to senior leadership.  C  ommitment: Must be available to work full-time hours, M-F for 10-12 weeks beginning June.  We are an AA/EEO/Veterans/Disabled employer",false,false,6ba5f23e7340d9d6,Human Resources Data Scientist Intern,37.368134,-122.03297,san+jose%2C+ca,"Human Resources Data Scientist Intern. Processes, developing business analytics, and communicating analytics results....",Intuitive Surgical,false,CA
76,Menlo Park,Facebook,US,"Mon, 21 Mar 2016 23:36:11 GMT","Facebook was built to help people connect and share, and over the last decade our tools have played a critical part in changing how people around the world communicate with one another. With over a billion people using the service and more than fifty offices around the globe, a career at Facebook offers countless ways to make an impact in a fast growing organization. Facebook is seeking a highly quantitative Data Scientist for the Revenue Forecasting & Analytics (RFA) team. The RFA team is a uniquely data intensive part of Facebook’s finance organization, and plays a crucial role in delivering key revenue insights to senior management.  This position will focus on forecasting and analyzing revenue as well as conducting collaborative, deep-dive analyses to understand high-level business trends. Successful candidates will enjoy working with one of the richest data sets in the world, cutting edge technology, and the ability to see your insights turned into real business decisions on a regular basis. The perfect candidate will have a background in related quantitative or technical field, will have experience working with large data sets, and will have some experience in data-driven decision making. The role offers significant responsibility along with an opportunity to have company-wide impact and quick career advancement.  The position is located in Menlo Park, CA and is full-time. Responsibilities Analyze large datasets, interpret trends, and identify actionable insights and opportunities. Combine business and product knowledge with historical data to build forecasts in Excel, R, and/or Python. Analyze sources of variance.  Communicate results and recommendations to business leaders in a clear, actionable, and engaging way. Engage with other departments to stay up-to-date on the latest product developments and develop revenue incrementality models for new businesses. Requirements BS or MS in business-related or quantitative field (Economics, Math, Statistics, Engineering, or similar discipline) 2+ years experience in data science, analytics, finance, or planning Solid Excel and PowerPoint skills Solid SQL skills or fluency in at least one programming language (experience with R and/or Python is a plus) High attention to detail is a must Exceptional analytical and problem-solving skills Highly motivated and hard-working Genuine excitement for developing and analyzing large, complex data sets and converting them into actionable insights Apply As part of our dedication to the diversity of our workforce, Facebook is committed to Equal Employment Opportunity without regard for race, color, national origin, ethnicity, gender, protected veteran status, disability, sexual orientation, gender identity, or religion. If you need assistance or an accommodation due to a disability, you may contact us at accommodations-ext@fb.com or you may call us at 1+650-308-7837.",false,false,2b66323663ebf42c,Data Scientist,37.453297,-122.18132,san+jose%2C+ca,"Requirements BS or MS in business-related or quantitative field (Economics, Math, Statistics, Engineering, or similar discipline) 2+ years experience in data...",Facebook,false,CA
77,Fremont,Thermo Fisher Scientific,US,"Wed, 23 Mar 2016 17:58:50 GMT","Position Summary: Niche Diagnostics within the Clinical Diagnostics Division of Thermo Fisher Scientific is seeking a highly motivated, innovative and experienced professional to join the Research and Development department at Fremont, California. This individual will be part of a team in R&D; responsible for product support and product improvement activities of in-vitro diagnostics (IVD) tests. This position is responsible for helping resolve complex technical product issues, providing technical solutions to all product lines, and leading cross functional projects to completion. The ideal candidate shall have wide range of specialized experimental techniques and skill in their application, exercise independent judgment in developing methods and techniques, strong capabilities of resolving issues in creative ways and advocating corrective action, excellent communication and interpersonal skills that cultivate collaborations for maximum efficiency.  Job Responsibilities: Plan and execute complex laboratory experiments independently to support nonconformance and CAPA investigations of on-market products. Research, design and develop methodologies, techniques, verification/validation criteria, and improved manufacturing processes for potential product improvements, Perform in-depth statistical analyses and interpret experimental results to support sound conclusions in product investigations and improvement projects. Write and edit data summaries, technical reports, study protocols and manufacturing procedures. Create and/or revise product in-process and release specifications to ensure manufacturing robustness. Comply with FDA Design Control guidance and regulations in the performance of your responsibilities . Work with all areas of the company to resolve technical issues related to product transfer, manufacturing, testing and performance of new and on-market products. Collaborate with internal and external customers to implement product changes using the resources available to meet timeline.  Minimum Requirements/Qualifications: BS or MS in Biochemistry, Biology, Chemistry, Immunology or other related life science discipline with a minimum of 5 - 8 years of IVD assay development experience. Strong preference will be given to those candidates having hands-on laboratory-based experience in immunochemical assay development from concept through development to market. Direct product development experience with drug of abuse tests and therapeutic drug monitoring assays is a plus. Demonstrated ability for technical proficiency, scientific creativity, problem solving skills, collaboration with other departments, and ability to manage multiple projects or assignments. Previous experience in FDA-regulated environment and with design control as related to IVD products is highly desired. Strong verbal and written communication skills. Excellent organization and strong project management skills. Strong interpersonal skills, highly collaborative within a multi-discipline team and contribute to a supportive and positive work environment. Self-motivated, independent and a proactive driving force of efficient execution. Capable of multi-tasking and changing priorities caused by time, markets, customers, budget or other constraints.  Non-Negotiable Hiring Criteria Bachelor’s degree with minimum of 5 years of post-degree experience",false,false,8f1fae538e44fce2,"Scientist III, Product Support",37.48775,-121.93862,san+jose%2C+ca,"Niche Diagnostics within the Clinical Diagnostics Division of Thermo Fisher Scientific is seeking a highly motivated, innovative and experienced professional to...",Thermo Fisher Scientific,false,CA
